bID,pID,AB,H,PA,RL,SAC,SO,TB,W,matchID,AVG,OBP,ov_AB,ov_H,ov_PA,ov_SAC,ov_SO,ov_TB,ov_W,ov_FACED,ov_AVG,ov_OBP,ov_SO_PCT,ov_W_PCT,ov_H_PCT,ovp_AB,ovp_H,ovp_PA,ovp_SAC,ovp_SO,ovp_TB,ovp_W,ovp_FACED,ovp_SO_PCT,ovp_W_PCT,ovp_H_PCT,ovp_AVG,ovp_OBP
palmr001,johnj007,25,5,32,R,1,5,15,7,palmr001_johnj007,0.2,0.375,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,1517,433,1689,13,218,864,172,47,0.129070455891,0.101835405565,0.256364712848,0.285431773237,0.358200118413
palmr001,key-j001,39,12,41,L,1,8,18,2,palmr001_key-j001,0.307692307692,0.341463414634,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,626,186,683,6,82,348,57,16,0.120058565154,0.0834553440703,0.272327964861,0.297124600639,0.355783308931
palmr001,langm001,44,11,49,L,1,7,32,5,palmr001_langm001,0.25,0.326530612245,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,771,208,869,17,147,399,98,19,0.16915995397,0.112773302647,0.239355581128,0.269779507134,0.352128883774
palmr001,leart001,42,9,44,R,0,5,27,2,palmr001_leart001,0.214285714286,0.25,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,167,51,186,1,16,94,19,5,0.0860215053763,0.102150537634,0.274193548387,0.305389221557,0.376344086022
palmr001,leitm001,20,13,28,R,0,1,29,8,palmr001_leitm001,0.65,0.75,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,224,70,265,2,43,154,41,9,0.162264150943,0.154716981132,0.264150943396,0.3125,0.418867924528
palmr001,lidlc001,33,6,35,R,0,6,8,2,palmr001_lidlc001,0.181818181818,0.228571428571,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,820,238,901,8,111,498,81,30,0.123196448391,0.0899001109878,0.264150943396,0.290243902439,0.354051054384
palmr001,lowed001,21,6,28,R,0,1,8,7,palmr001_lowed001,0.285714285714,0.464285714286,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,3221,950,3560,27,472,1725,339,96,0.132584269663,0.0952247191011,0.266853932584,0.294939459795,0.362078651685
palmr001,martd001,32,6,32,R,0,4,10,0,palmr001_martd001,0.1875,0.1875,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,421,116,460,2,46,209,39,11,0.1,0.0847826086957,0.252173913043,0.275534441805,0.336956521739
palmr001,martp001,34,7,40,R,2,8,7,6,palmr001_martp001,0.205882352941,0.325,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,3163,749,3481,29,903,1467,318,92,0.25940821603,0.0913530594657,0.215168055157,0.236800505849,0.306521114622
palmr001,may-d002,26,6,28,L,0,2,12,2,palmr001_may-d002,0.230769230769,0.285714285714,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,147,46,162,0,11,101,15,6,0.0679012345679,0.0925925925926,0.283950617284,0.312925170068,0.376543209877
palmr001,mccak001,33,9,38,R,0,8,16,5,palmr001_mccak001,0.272727272727,0.368421052632,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,339,92,378,4,39,149,39,10,0.103174603175,0.103174603175,0.243386243386,0.271386430678,0.346560846561
palmr001,mcdob001,28,5,30,R,0,5,9,2,palmr001_mcdob001,0.178571428571,0.233333333333,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,696,187,768,8,99,394,72,21,0.12890625,0.09375,0.243489583333,0.26867816092,0.337239583333
palmr001,mcdoj001,53,13,59,R,2,7,23,6,palmr001_mcdoj001,0.245283018868,0.322033898305,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,789,223,870,10,120,403,81,20,0.137931034483,0.0931034482759,0.25632183908,0.282636248416,0.349425287356
palmr001,mesaj001,32,5,37,R,3,4,13,5,palmr001_mesaj001,0.15625,0.27027027027,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,356,107,406,8,47,181,50,12,0.115763546798,0.12315270936,0.26354679803,0.300561797753,0.386699507389
palmr001,milte001,25,3,26,L,0,7,15,1,palmr001_milte001,0.12,0.153846153846,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,1483,411,1587,19,243,879,104,44,0.153119092628,0.0655324511657,0.258979206049,0.277140930546,0.324511657215
palmr001,moorm001,55,18,59,R,1,7,40,4,palmr001_moorm001,0.327272727273,0.372881355932,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,720,199,822,8,84,384,102,18,0.102189781022,0.124087591241,0.242092457421,0.276388888889,0.366180048662
palmr001,morrj001,39,11,43,R,1,6,25,4,palmr001_morrj001,0.282051282051,0.348837209302,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,415,116,470,2,65,225,55,9,0.13829787234,0.117021276596,0.246808510638,0.279518072289,0.363829787234
palmr001,moyej001,86,23,97,L,1,11,56,11,palmr001_moyej001,0.267441860465,0.350515463918,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,4907,1438,5382,45,653,2971,475,120,0.121330360461,0.0882571534745,0.267186919361,0.293050743835,0.355444072835
palmr001,muldm001,45,11,47,L,0,15,29,2,palmr001_muldm001,0.244444444444,0.276595744681,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,1229,348,1347,19,187,644,118,38,0.138827023014,0.0876020786934,0.258351893096,0.283157038242,0.345953971789
palmr001,mulht001,26,9,26,L,0,3,27,0,palmr001_mulht001,0.346153846154,0.346153846154,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,1279,395,1396,15,143,743,117,33,0.102435530086,0.0838108882521,0.282951289398,0.308835027365,0.36676217765
palmr001,mussm001,61,14,65,R,2,7,36,4,palmr001_mussm001,0.229508196721,0.276923076923,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,4858,1283,5200,45,1000,2494,342,116,0.192307692308,0.0657692307692,0.246730769231,0.264100452861,0.3125
palmr001,nagyc001,51,17,57,R,1,6,35,6,palmr001_nagyc001,0.333333333333,0.40350877193,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,1421,413,1561,16,234,787,140,35,0.149903907751,0.0896860986547,0.264573991031,0.290640394089,0.354260089686
palmr001,navaj001,55,15,57,R,0,5,35,2,palmr001_navaj001,0.272727272727,0.298245614035,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,820,268,910,12,97,460,90,24,0.106593406593,0.0989010989011,0.294505494505,0.326829268293,0.393406593407
palmr001,olivo001,34,8,38,R,1,9,14,4,palmr001_olivo001,0.235294117647,0.315789473684,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,694,212,802,10,85,418,108,25,0.105985037406,0.134663341646,0.26433915212,0.305475504323,0.399002493766
palmr001,ortir002,41,9,54,R,0,5,17,13,palmr001_ortir002,0.219512195122,0.407407407407,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,1269,356,1406,13,172,732,137,41,0.122332859175,0.097439544808,0.25320056899,0.280535855004,0.350640113798
palmr001,perem001,41,14,53,R,1,10,22,12,palmr001_perem001,0.341463414634,0.490566037736,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,307,94,355,3,56,196,48,9,0.157746478873,0.135211267606,0.264788732394,0.306188925081,0.4
palmr001,petta001,58,19,59,L,2,3,35,1,palmr001_petta001,0.327586206897,0.338983050847,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,4684,1338,5127,60,833,2364,443,127,0.162473181198,0.0864053052467,0.260971328262,0.285653287788,0.347376633509
palmr001,pinej001,22,7,27,R,1,3,17,5,palmr001_pinej001,0.318181818182,0.444444444444,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,1715,520,1889,23,262,998,174,52,0.138697723663,0.0921122286924,0.275277924828,0.303206997085,0.36739015352
palmr001,ponss001,24,5,30,R,0,2,13,6,palmr001_ponss001,0.208333333333,0.366666666667,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,2231,692,2491,16,288,1417,260,67,0.115616218386,0.10437575271,0.277800080289,0.310174809502,0.382175832999
palmr001,radkb001,55,18,62,R,1,3,63,7,palmr001_radkb001,0.327272727273,0.403225806452,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,3854,1154,4082,45,566,2361,228,93,0.138657520823,0.0558549730524,0.28270455659,0.299429164504,0.338559529642
palmr001,reusr001,27,6,29,R,0,0,8,2,palmr001_reusr001,0.222222222222,0.275862068966,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,170,47,194,4,16,86,24,6,0.0824742268041,0.123711340206,0.242268041237,0.276470588235,0.365979381443
palmr001,rhoda001,32,10,34,L,0,5,20,2,palmr001_rhoda001,0.3125,0.352941176471,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,405,94,455,6,90,191,50,14,0.197802197802,0.10989010989,0.206593406593,0.232098765432,0.316483516484
palmr001,rivem002,24,8,31,R,0,0,16,7,palmr001_rivem002,0.333333333333,0.483870967742,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,185,42,206,1,30,68,21,6,0.145631067961,0.101941747573,0.203883495146,0.227027027027,0.305825242718
palmr001,rogek001,48,14,57,L,1,7,32,9,palmr001_rogek001,0.291666666667,0.40350877193,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,4058,1138,4513,43,590,2208,455,107,0.130733436738,0.100819853756,0.252160425438,0.280433711188,0.352980279193
palmr001,sabeb001,28,10,32,R,0,2,17,4,palmr001_sabeb001,0.357142857143,0.4375,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,414,119,441,4,50,216,27,11,0.113378684807,0.0612244897959,0.269841269841,0.287439613527,0.331065759637
palmr001,sands001,26,7,29,R,1,2,22,3,palmr001_sands001,0.269230769231,0.344827586207,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,220,71,242,5,26,149,22,8,0.107438016529,0.0909090909091,0.293388429752,0.322727272727,0.384297520661
palmr001,schos001,38,15,45,L,1,0,31,7,palmr001_schos001,0.394736842105,0.488888888889,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,388,112,466,3,54,216,78,14,0.115879828326,0.167381974249,0.240343347639,0.288659793814,0.407725321888
palmr001,selea001,73,23,87,R,1,8,43,14,palmr001_selea001,0.315068493151,0.425287356322,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,2458,759,2790,32,397,1453,332,65,0.14229390681,0.118996415771,0.272043010753,0.308787632221,0.391039426523
palmr001,spars001,33,6,35,R,1,2,16,2,palmr001_spars001,0.181818181818,0.228571428571,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,1477,412,1629,27,171,849,152,45,0.104972375691,0.0933087783917,0.252915899325,0.27894380501,0.346224677716
palmr001,stanm003,21,4,28,L,0,4,14,7,palmr001_stanm003,0.190476190476,0.392857142857,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,203,44,229,4,52,72,26,7,0.227074235808,0.113537117904,0.192139737991,0.216748768473,0.305676855895
palmr001,stewd001,38,11,44,R,0,5,19,6,palmr001_stewd001,0.289473684211,0.386363636364,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,574,165,643,5,59,336,69,14,0.0917573872473,0.107309486781,0.256609642302,0.287456445993,0.363919129082
palmr001,stott001,40,15,51,R,0,6,39,11,palmr001_stott001,0.375,0.509803921569,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,987,296,1131,11,169,588,144,32,0.149425287356,0.127320954907,0.261715296198,0.299898682877,0.389036251105
palmr001,sturt001,29,10,35,R,0,2,18,6,palmr001_sturt001,0.344827586207,0.457142857143,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,468,141,534,5,75,309,66,16,0.140449438202,0.123595505618,0.26404494382,0.301282051282,0.387640449438
palmr001,suppj001,22,5,26,R,0,2,15,4,palmr001_suppj001,0.227272727273,0.346153846154,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,3245,954,3616,39,395,1944,371,96,0.109236725664,0.102599557522,0.263827433628,0.293990755008,0.36642699115
palmr001,swing001,36,10,38,L,0,4,16,2,palmr001_swing001,0.277777777778,0.315789473684,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,689,201,758,8,117,416,69,23,0.154353562005,0.0910290237467,0.265171503958,0.291727140784,0.356200527704
palmr001,tapak001,53,17,55,R,1,8,44,2,palmr001_tapak001,0.320754716981,0.345454545455,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,1352,406,1486,21,193,822,134,38,0.129878869448,0.0901749663526,0.273216689098,0.300295857988,0.363391655451
palmr001,thomj003,28,10,30,L,0,3,22,2,palmr001_thomj003,0.357142857143,0.4,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,126,41,145,2,11,77,19,5,0.0758620689655,0.131034482759,0.28275862069,0.325396825397,0.413793103448
palmr001,timlm001,24,8,26,R,0,0,14,2,palmr001_timlm001,0.333333333333,0.384615384615,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,131,30,159,1,24,61,28,5,0.150943396226,0.176100628931,0.188679245283,0.229007633588,0.364779874214
palmr001,towej001,25,8,26,R,1,0,15,1,palmr001_towej001,0.32,0.346153846154,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,503,171,532,10,56,367,29,16,0.105263157895,0.0545112781955,0.321428571429,0.339960238569,0.375939849624
palmr001,waket001,57,10,71,R,2,14,29,14,palmr001_waket001,0.175438596491,0.338028169014,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,4602,1192,5176,45,783,2465,574,113,0.15127511592,0.110896445131,0.23029366306,0.25901781834,0.341190108192
palmr001,washj001,27,4,31,L,0,5,8,4,palmr001_washj001,0.148148148148,0.258064516129,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,2620,729,2870,25,360,1475,250,76,0.12543554007,0.0871080139373,0.254006968641,0.278244274809,0.341114982578
palmr001,wegmb001,26,9,27,R,0,1,13,1,palmr001_wegmb001,0.346153846154,0.37037037037,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,266,76,284,1,19,154,18,9,0.0669014084507,0.0633802816901,0.267605633803,0.285714285714,0.330985915493
palmr001,welcb001,29,9,30,R,0,4,21,1,palmr001_welcb001,0.310344827586,0.333333333333,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,290,81,315,5,31,147,25,10,0.0984126984127,0.0793650793651,0.257142857143,0.279310344828,0.336507936508
palmr001,welld001,76,13,80,L,0,8,29,4,palmr001_welld001,0.171052631579,0.2125,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,3351,983,3559,23,495,1947,208,80,0.139084012363,0.0584433829727,0.276201180107,0.293345270069,0.33464456308
palmr001,willw001,28,7,35,R,0,5,15,7,palmr001_willw001,0.25,0.4,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,2502,702,2758,30,373,1486,256,74,0.135242929659,0.0928208846991,0.254532269761,0.280575539568,0.34735315446
palmr001,wittb001,41,10,54,R,0,5,40,13,palmr001_wittb001,0.243902439024,0.425925925926,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,984,321,1140,15,163,644,156,28,0.14298245614,0.136842105263,0.281578947368,0.326219512195,0.418421052632
palmr001,zitob001,43,6,49,L,1,11,16,6,palmr001_zitob001,0.139534883721,0.244897959184,3884,1084,4434,52,508,2386,550,102,0.279093717817,0.36851601263,0.114569237709,0.124041497519,0.244474515111,3801,931,4299,44,673,1744,498,108,0.156548034427,0.115840893231,0.216561991161,0.244935543278,0.332402884392
wilsj002,capuc001,30,10,32,L,0,2,16,2,wilsj002_capuc001,0.333333333333,0.375,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,585,185,657,3,116,379,72,20,0.176560121766,0.109589041096,0.281582952816,0.316239316239,0.391171993912
wilsj002,carpc002,26,1,26,R,0,4,1,0,wilsj002_carpc002,0.0384615384615,0.0384615384615,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,2523,692,2758,29,453,1357,235,83,0.164249456128,0.0852066715011,0.250906453952,0.274276654776,0.336113125453
wilsj002,clemm001,33,7,34,R,1,11,9,1,wilsj002_clemm001,0.212121212121,0.235294117647,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,1266,340,1488,9,269,677,222,46,0.180779569892,0.149193548387,0.228494623656,0.268562401264,0.377688172043
wilsj002,david002,46,15,52,L,2,4,23,6,wilsj002_david002,0.326086956522,0.403846153846,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,1779,513,2039,23,295,1033,260,57,0.1446787641,0.127513487003,0.251593918588,0.288364249578,0.379107405591
wilsj002,dempr002,31,8,32,R,2,4,14,1,wilsj002_dempr002,0.258064516129,0.28125,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,2381,691,2758,34,448,1350,377,73,0.162436548223,0.136693255983,0.250543872371,0.290214195716,0.387237128354
wilsj002,desse001,25,4,26,R,1,4,6,1,wilsj002_desse001,0.16,0.192307692308,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,668,195,746,8,89,403,78,23,0.119302949062,0.104557640751,0.261394101877,0.291916167665,0.365951742627
wilsj002,glavt001,24,6,26,L,0,3,8,2,wilsj002_glavt001,0.25,0.307692307692,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,5166,1496,5805,58,642,2776,639,114,0.110594315245,0.11007751938,0.257708871662,0.289585753,0.367786391042
wilsj002,haraa001,48,16,51,R,4,3,23,3,wilsj002_haraa001,0.333333333333,0.372549019608,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,2467,718,2694,27,478,1464,227,72,0.177431328879,0.0842613214551,0.266518188567,0.291041751115,0.350779510022
wilsj002,maddg002,40,14,41,R,1,4,16,1,wilsj002_maddg002,0.35,0.365853658537,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,5575,1564,5939,81,846,2837,364,120,0.142448223607,0.0612897794241,0.263343997306,0.280538116592,0.32463377673
wilsj002,marqj001,50,12,51,R,0,6,20,1,wilsj002_marqj001,0.24,0.254901960784,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,1728,514,1960,18,211,991,232,54,0.107653061224,0.118367346939,0.262244897959,0.297453703704,0.380612244898
wilsj002,millw001,30,7,33,R,0,4,7,3,wilsj002_millw001,0.233333333333,0.30303030303,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,580,145,666,3,130,309,86,19,0.195195195195,0.129129129129,0.217717717718,0.25,0.346846846847
wilsj002,morrm001,36,8,37,R,1,6,10,1,wilsj002_morrm001,0.222222222222,0.243243243243,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,1916,538,2123,20,303,1046,207,53,0.142722562412,0.0975035327367,0.253414978804,0.280793319415,0.35091851154
wilsj002,oswar001,71,25,76,R,4,8,40,5,wilsj002_oswar001,0.352112676056,0.394736842105,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,2720,767,2929,37,530,1475,209,76,0.180949129396,0.0713554114032,0.261864117446,0.281985294118,0.333219528849
wilsj002,reddt001,26,10,27,R,2,1,12,1,wilsj002_reddt001,0.384615384615,0.407407407407,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,249,73,279,5,42,149,30,9,0.150537634409,0.10752688172,0.26164874552,0.293172690763,0.36917562724
wilsj002,rodrw002,27,8,29,L,1,4,16,2,wilsj002_rodrw002,0.296296296296,0.344827586207,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,1542,436,1719,8,298,876,177,46,0.173356602676,0.102966841187,0.253635834788,0.282749675746,0.356602675974
wilsj002,ruscg001,40,16,43,L,0,0,27,3,wilsj002_ruscg001,0.4,0.441860465116,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,1088,349,1205,9,190,698,117,35,0.157676348548,0.0970954356846,0.289626556017,0.320772058824,0.386721991701
wilsj002,sheeb001,64,20,64,R,0,8,30,0,wilsj002_sheeb001,0.3125,0.3125,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,1825,531,1945,14,339,1072,120,50,0.174293059126,0.0616966580977,0.273007712082,0.29095890411,0.33470437018
wilsj002,suppj001,44,11,45,R,1,2,13,1,wilsj002_suppj001,0.25,0.266666666667,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,3245,954,3616,39,395,1944,371,96,0.109236725664,0.102599557522,0.263827433628,0.293990755008,0.36642699115
wilsj002,tavaj001,26,8,26,R,0,5,11,0,wilsj002_tavaj001,0.307692307692,0.307692307692,931,259,984,26,112,400,53,26,0.278195488722,0.317073170732,0.113821138211,0.0538617886179,0.263211382114,447,133,522,4,46,263,75,17,0.088122605364,0.14367816092,0.254789272031,0.297539149888,0.39846743295
